updated;price
2011-01-19;36.2104
2011-01-18;36.246
2011-01-15;36.3277
2011-01-14;36.2125
2011-01-13;36.6052
2011-01-12;36.8512
2011-01-08;37.2925
2011-01-01;37.2925
2010-12-31;37.3789
2010-12-30;36.9581
2010-12-29;36.7356
2010-12-28;36.7903
2010-12-25;36.8585
2010-12-24;36.8492
2010-12-23;36.7185
2010-12-22;36.6945
2010-12-21;36.6932
2010-12-18;36.5293
2010-12-17;36.5279
2010-12-16;36.5691
2010-12-15;36.9195
2010-12-14;36.6533
2010-12-11;36.857
2010-12-10;36.9639
2010-12-09;37.2739
2010-12-08;37.7761
2010-12-07;37.7699
2010-12-04;37.3704
2010-12-03;37.277
2010-12-02;37.5409
2010-12-01;37.3218
2010-11-30;37.2914
2010-11-27;37.404
2010-11-26;37.4773
2010-11-25;37.6773
2010-11-24;37.3772
2010-11-23;37.162
2010-11-20;37.1938
2010-11-19;37.4864
2010-11-18;37.5613
2010-11-17;37.3651
2010-11-16;37.2182
2010-11-14;37.3722
2010-11-13;37.6211
2010-11-12;37.0816
2010-11-11;37.5558
2010-11-10;38.178
2010-11-09;37.9253
2010-11-04;38.1536
2010-11-03;38.2132
2010-11-02;38.264
2010-10-30;38.1651
2010-10-29;37.742
2010-10-28;37.3056
2010-10-27;37.6214
2010-10-26;37.4754
2010-10-23;37.6004
2010-10-22;37.9091
2010-10-21;37.8781
2010-10-20;37.3466
2010-10-19;37.5884
2010-10-16;37.0783
2010-10-15;36.841
2010-10-14;36.7827
2010-10-13;36.6807
2010-10-12;36.3469
2010-10-09;36.2836
2010-10-08;35.8693
2010-10-07;35.9765
2010-10-06;36.3502
2010-10-05;36.5967
2010-10-02;36.5798
2010-10-01;36.61
2010-09-30;36.3825
2010-09-29;36.3609
2010-09-28;36.3627
2010-09-25;36.5341
2010-09-24;36.625
2010-09-23;36.5447
2010-09-22;36.4015
2010-09-21;36.1694
2010-09-18;36.212
2010-09-17;36.3152
2010-09-16;36.0828
2010-09-15;36.8739
2010-09-14;36.5166
2010-09-11;36.7061
2010-09-10;36.9092
2010-09-09;36.9642
2010-09-08;36.6839
2010-09-07;36.3299
2010-09-04;36.4213
2010-09-03;36.4634
2010-09-02;36.5732
2010-09-01;36.583
2010-08-31;36.0202
2010-08-28;36.2227
2010-08-27;36.369
2010-08-26;36.6064
2010-08-25;36.2794
2010-08-24;35.8341
2010-08-21;35.7384
2010-08-20;35.5095
2010-08-19;35.5939
2010-08-18;35.7013
2010-08-17;35.5027
2010-08-14;35.3884
2010-08-13;35.5011
2010-08-12;35.4727
2010-08-11;34.9888
2010-08-10;34.7921
2010-08-07;34.6512
2010-08-06;34.6301
2010-08-05;34.8632
2010-08-04;34.7819
2010-08-03;34.861
2010-07-31;34.9466
2010-07-30;34.5934
2010-07-29;34.3765
2010-07-28;34.7117
2010-07-27;34.6987
2010-07-24;34.9823
2010-07-23;35.2553
2010-07-22;34.8752
2010-07-21;34.9753
2010-07-20;35.2864
2010-07-17;34.9189
2010-07-16;34.6939
2010-07-15;34.3598
2010-07-14;34.7752
2010-07-13;34.7578
2010-07-10;34.8107
2010-07-09;35.0426
2010-07-08;35.6726
2010-07-07;35.4335
2010-07-06;35.3932
2010-07-03;35.4742
2010-07-02;35.4908
2010-07-01;35.2253
2010-06-30;35.1458
2010-06-29;34.6472
2010-06-26;34.6464
2010-06-25;34.5512
2010-06-24;34.2392
2010-06-23;34.0246
2010-06-22;33.8605
2010-06-19;34.0076
2010-06-18;34.1851
2010-06-17;33.9841
2010-06-16;34.5026
2010-06-12;34.3684
2010-06-11;34.6741
2010-06-10;34.6721
2010-06-09;34.4745
2010-06-08;34.7055
2010-06-05;33.5079
2010-06-04;33.4204
2010-06-03;34.0372
2010-06-02;34.2485
2010-06-01;33.6195
2010-05-29;33.4034
2010-05-28;34.2088
2010-05-27;34.8221
2010-05-26;35.0324
2010-05-25;34.1637
2010-05-22;34.451
2010-05-21;33.6808
2010-05-20;33.3192
2010-05-19;32.7405
2010-05-18;33.2975
2010-05-15;32.3948
2010-05-14;31.9458
2010-05-13;32.529
2010-05-12;32.8208
2010-05-08;33.4142
2010-05-07;32.3652
2010-05-06;31.306
2010-05-05;30.9346
2010-05-01;30.9504
2010-04-30;31.1332
2010-04-29;31.495
2010-04-28;30.9882
2010-04-27;30.9038
2010-04-24;31.3463
2010-04-23;31.3061
2010-04-22;31.2014
2010-04-21;31.4242
2010-04-20;31.8118
2010-04-17;31.3154
2010-04-16;31.0752
2010-04-15;31.0752
2010-04-14;31.1641
2010-04-13;30.9963
2010-04-10;31.3299
2010-04-09;31.5742
2010-04-08;31.2269
2010-04-07;31.1545
2010-04-06;30.8999
2010-04-03;31.1027
2010-04-02;31.4322
2010-04-01;31.6341
2010-03-31;31.695
2010-03-30;31.9833
2010-03-27;31.8883
2010-03-26;32.2817
2010-03-25;32.5677
2010-03-24;32.6781
2010-03-23;32.39
2010-03-20;32.3348
2010-03-19;32.4044
2010-03-18;32.2411
2010-03-17;32.5345
2010-03-16;32.3521
2010-03-13;32.4479
2010-03-12;32.6543
2010-03-11;32.991
2010-03-10;33.0298
2010-03-06;33.4173
2010-03-05;33.7235
2010-03-04;33.5724
2010-03-03;33.5868
2010-03-02;33.5294
2010-02-28;33.6688
2010-02-27;33.623
2010-02-26;33.6153
2010-02-25;33.2752
2010-02-20;32.7693
2010-02-19;33.0994
2010-02-18;33.1649
2010-02-17;33.5031
2010-02-16;33.5376
2010-02-13;33.5292
2010-02-12;33.4921
2010-02-11;33.7155
2010-02-10;33.9085
2010-02-09;34.1035
2010-02-06;34.0752
2010-02-05;33.0002
2010-02-04;33.1241
2010-02-03;33.3385
2010-02-02;33.6428
2010-01-30;33.7618
2010-01-29;33.5912
2010-01-28;33.8819
2010-01-27;33.6649
2010-01-26;33.3902
2010-01-23;32.9247
2010-01-22;32.466
2010-01-21;32.6596
2010-01-20;32.6242
2010-01-19;32.5413
2010-01-16;32.5877
2010-01-15;32.0343
2010-01-14;32.4761
2010-01-13;31.9615
2010-01-12;31.8626
2010-01-01;32.7015
2009-12-31;32.826
2009-12-30;32.6095
2009-12-29;32.348
2009-12-26;32.2218
2009-12-25;32.7776
2009-12-24;33.2596
2009-12-23;33.376
2009-12-22;33.7657
2009-12-19;34.0713
2009-12-18;33.9363
2009-12-17;33.6916
2009-12-16;33.7765
2009-12-15;33.8666
2009-12-12;33.9923
2009-12-11;34.7578
2009-12-10;35.0858
2009-12-09;33.905
2009-12-08;32.8589
2009-12-05;33.1305
2009-12-04;33.3193
2009-12-03;33.2963
2009-12-02;33.5639
2009-12-01;33.8264
2009-11-28;34.5655
2009-11-27;33.2394
2009-11-26;32.6261
2009-11-25;32.5581
2009-11-24;32.3871
2009-11-21;32.4711
2009-11-20;32.2933
2009-11-19;32.2203
2009-11-18;32.2864
2009-11-17;32.0466
2009-11-14;31.9903
2009-11-13;31.9373
2009-11-12;31.9554
2009-11-11;32.0159
2009-11-10;32.009
2009-11-07;32.0774
2009-11-06;32.2321
2009-11-04;32.4765
2009-11-03;32.3789
2009-10-31;31.92
2009-10-30;32.3298
2009-10-29;31.9918
2009-10-28;31.5452
2009-10-27;31.5099
2009-10-24;31.5993
2009-10-23;31.8069
2009-10-22;32.2077
2009-10-21;32.3806
2009-10-20;32.3688
2009-10-17;32.2606
2009-10-16;32.7495
2009-10-15;33.0345
2009-10-14;32.7371
2009-10-13;32.7753
2009-10-10;33.1327
2009-10-09;33.5859
2009-10-08;33.688
2009-10-07;33.4723
2009-10-06;33.4503
2009-10-03;33.6675
2009-10-02;33.3986
2009-10-01;33.4117
2009-09-30;33.5495
2009-09-29;33.7093
2009-09-26;33.2528
2009-09-25;33.2021
2009-09-24;32.9929
2009-09-23;33.1254
2009-09-22;33.0031
2009-09-19;33.3144
2009-09-18;33.5206
2009-09-17;33.8401
2009-09-16;33.9816
2009-09-15;34.0355
2009-09-12;33.7874
2009-09-11;33.5107
2009-09-10;33.6378
2009-09-09;33.934
2009-09-08;33.7447
2009-09-05;34.0749
2009-09-04;34.4069
2009-09-03;34.4258
2009-09-02;34.0725
2009-09-01;34.2952
2009-08-29;33.632
2009-08-28;33.8112
2009-08-27;33.3447
2009-08-26;33.4841
2009-08-25;33.2572
2009-08-22;33.9743
2009-08-21;33.4687
2009-08-20;33.8467
2009-08-19;33.551
2009-08-18;34.0962
2009-08-15;33.3256
2009-08-14;33.419
2009-08-13;34.3103
2009-08-12;32.7718
2009-08-11;32.5135
2009-08-08;33.0459
2009-08-07;32.7966
2009-08-06;32.7625
2009-08-05;32.7015
2009-08-04;32.9405
2009-08-01;32.6811
2009-07-31;33.4709
2009-07-30;33.3647
2009-07-29;32.2288
2009-07-28;32.3707
2009-07-25;32.8434
2009-07-24;32.9666
2009-07-23;33.2071
2009-07-22;33.1957
2009-07-21;33.1431
2009-07-18;33.9515
2009-07-17;33.7694
2009-07-16;34.3226
2009-07-15;34.9634
2009-07-14;35.8585
2009-07-11;34.5786
2009-07-10;34.1924
2009-07-09;33.6726
2009-07-08;33.0979
2009-07-07;33.0069
2009-07-04;32.5671
2009-07-03;32.1841
2009-07-02;32.2182
2009-07-01;32.5147
2009-06-30;32.7751
2009-06-27;32.4674
2009-06-26;32.3488
2009-06-25;32.6481
2009-06-24;33.1425
2009-06-23;32.5323
2009-06-20;32.194
2009-06-19;32.4226
2009-06-18;32.2738
2009-06-17;32.4561
2009-06-16;31.7033
2009-06-12;31.6288
2009-06-11;31.6882
2009-06-10;31.8595
2009-06-09;31.5339
2009-06-06;31.7459
2009-06-05;32.073
2009-06-04;31.6888
2009-06-03;31.9013
2009-06-02;32.4339
2009-05-30;32.0533
2009-05-29;32.3698
2009-05-28;32.7604
2009-05-27;32.8949
2009-05-26;32.6773
2009-05-23;33.1772
2009-05-22;33.1912
2009-05-21;33.1484
2009-05-20;33.0709
2009-05-19;33.9058
2009-05-16;33.706
2009-05-15;33.7064
2009-05-14;33.2458
2009-05-13;33.1366
2009-05-12;32.7763
2009-05-09;32.7763
2009-05-08;33.1999
2009-05-07;33.4639
2009-05-06;33.1745
2009-05-05;33.1529
2009-05-01;33.7675
2009-04-30;34.3944
2009-04-29;34.9769
2009-04-28;34.521
2009-04-25;34.5359
2009-04-24;34.4585
2009-04-23;34.6875
2009-04-22;34.8163
2009-04-21;33.8656
2009-04-18;33.6139
2009-04-17;33.8277
2009-04-16;33.9291
2009-04-15;33.5245
2009-04-14;33.2783
2009-04-11;33.4969
2009-04-10;33.4815
2009-04-09;33.8628
2009-04-08;33.2328
2009-04-07;32.8052
2009-04-04;33.5184
2009-04-03;34.0805
2009-04-02;34.3805
2009-04-01;34.5282
2009-03-31;35.3551
2009-03-28;34.0778
2009-03-27;34.1463
2009-03-26;34.5402
2009-03-25;33.9205
2009-03-24;34.691
2009-03-21;35.4132
2009-03-20;35.294
2009-03-19;34.8754
2009-03-18;35.0061
2009-03-17;35.5045
2009-03-14;35.4827
2009-03-13;36.6886
2009-03-12;35.6566
2009-03-11;35.9623
2009-03-10;36.7329
2009-03-07;36.7329
2009-03-06;36.0793
2009-03-05;36.4618
2009-03-04;37.0028
2009-03-03;37.0879
2009-02-28;36.539
2009-02-27;36.483
2009-02-26;36.901
2009-02-25;37.8279
2009-02-24;38.438
2009-02-21;38.438
2009-02-20;38.5917
2009-02-19;39.3994
2009-02-18;38.6428
2009-02-17;37.9112
2009-02-14;37.8384
2009-02-13;38.6177
2009-02-12;39.7894
2009-02-11;39.2769
2009-02-10;39.5358
2009-02-07;39.8726
2009-02-06;40.515
2009-02-05;40.4305
2009-02-04;40.3721
2009-02-03;40.5273
2009-01-31;39.6802
2009-01-30;38.4723
2009-01-29;37.2455
2009-01-28;36.7194
2009-01-27;37.0266
2009-01-24;37.2193
2009-01-23;36.8653
2009-01-22;36.3872
2009-01-21;36.8864
2009-01-20;36.2668
2009-01-17;36.1219
2009-01-16;36.2071
2009-01-15;35.1681
2009-01-14;35.1092
2009-01-13;34.3755
2009-01-12;33.7905
2009-01-11;32.5723
2009-01-10;32.5723
2009-01-03;32.5723
2009-01-01;32.5723
2008-12-31;32.5779
2008-12-30;32.3305
2008-12-27;32.079
2008-12-26;31.7325
2008-12-25;31.6801
2008-12-24;31.4058
2008-12-23;31.4791
2008-12-20;31.3143
2008-12-19;31.4369
2008-12-18;31.1065
2008-12-17;30.5844
2008-12-16;30.6614
2008-12-13;30.858
2008-12-12;30.2365
2008-12-11;30.0762
2008-12-10;30.3308
2008-12-09;29.8649
2008-12-06;30.483
2008-12-05;30.0846
2008-12-04;30.0163
2008-12-03;30.2278
2008-12-02;29.5156
2008-11-29;28.9675
2008-11-28;28.8345
2008-11-27;28.8022
2008-11-26;28.3951
2008-11-25;29.0392
2008-11-22;28.9594
2008-11-21;28.9328
2008-11-20;28.3514
2008-11-19;28.3721
2008-11-18;28.2438
2008-11-15;28.2074
2008-11-14;28.7574
2008-11-13;28.064
2008-11-12;27.9749
2008-11-11;27.228
2008-11-08;27.7549
2008-11-07;27.3991
2008-11-06;27.2098
2008-11-05;27.5014
2008-11-02;27.5014
2008-11-01;27.9722
2008-10-31;26.9664
2008-10-30;27.8928
2008-10-29;28.8115
2008-10-28;29.5029
2008-10-25;28.4523
2008-10-24;27.6867
2008-10-23;27.0949
2008-10-22;26.1437
2008-10-21;25.5189
2008-10-18;25.9854
2008-10-17;26.2157
2008-10-16;25.7561
2008-10-15;25.4944
2008-10-14;25.918
2008-10-11;26.5626
2008-10-10;25.8549
2008-10-09;26.0587
2008-10-08;25.4215
2008-10-07;25.259
2008-10-04;24.5946
2008-10-03;24.4926
2008-10-02;24.0997
2008-10-01;24.263
2008-09-30;23.7189
2008-09-27;23.6716
2008-09-26;23.5723
2008-09-25;23.5967
2008-09-24;23.6412
2008-09-23;23.768
2008-09-20;23.7148
2008-09-19;24.1932
2008-09-18;24.1458
2008-09-17;24.6129
2008-09-16;24.0392
2008-09-13;23.9227
2008-09-12;24.039
2008-09-11;23.8394
2008-09-10;23.7359
2008-09-09;23.2653
2008-09-06;23.8456
2008-09-05;23.2884
2008-09-04;22.8138
2008-09-03;22.844
2008-09-02;22.8039
2008-08-30;22.5518
2008-08-29;22.5495
2008-08-28;22.5251
2008-08-27;22.3905
2008-08-26;22.2404
2008-08-23;22.2445
2008-08-22;22.3327
2008-08-21;22.2055
2008-08-20;22.3387
2008-08-19;22.2089
2008-08-16;22.1959
2008-08-15;22.2
2008-08-14;22.2133
2008-08-13;22.1375
2008-08-12;22.3503
2008-08-09;21.7213
2008-08-08;21.5347
2008-08-07;21.7001
2008-08-06;21.7306
2008-08-05;21.7135
2008-08-02;21.8536
2008-08-01;21.6809
2008-07-31;21.722
2008-07-30;21.6952
2008-07-29;21.6999
2008-07-26;21.8987
2008-07-25;21.6826
2008-07-24;21.6546
2008-07-23;21.7741
2008-07-22;21.7667
2008-07-19;21.8129
2008-07-18;22.0466
2008-07-17;22.2536
2008-07-16;21.9137
2008-07-15;21.7805
2008-07-12;21.8009
2008-07-11;21.8388
2008-07-10;21.774
2008-07-09;22.0142
2008-07-08;21.9081
2008-07-05;22.0175
2008-07-04;22.0257
2008-07-03;22.0664
2008-07-02;22.1865
2008-07-01;22.109
2008-06-28;21.9597
2008-06-27;21.788
2008-06-26;21.8907
2008-06-25;21.8583
2008-06-24;21.949
2008-06-21;21.9008
2008-06-20;21.925
2008-06-19;21.896
2008-06-18;21.9114
2008-06-17;21.9652
2008-06-14;21.9781
2008-06-12;21.9781
2008-06-11;22.1117
2008-06-10;22.3584
2008-06-08;22.4536
2008-06-07;22.3131
2008-06-06;22.5574
2008-06-05;22.6275
2008-06-04;22.7351
2008-06-03;22.52
2008-05-31;22.5265
2008-05-30;22.5347
2008-05-29;22.6776
2008-05-28;22.7351
2008-05-27;22.7982
2008-05-24;22.6821
2008-05-23;22.878
2008-05-22;22.9262
2008-05-21;22.811
2008-05-20;22.7938
2008-05-17;22.7885
2008-05-16;22.7234
2008-05-15;22.7423
2008-05-14;22.8581
2008-05-13;23.0603
2008-05-10;22.8789
2008-05-09;22.8789
2008-05-08;22.6514
2008-05-07;22.6429
2008-05-06;22.5822
2008-05-05;22.5877
2008-05-04;22.7839
2008-05-01;22.7839
2008-04-30;22.6787
2008-04-29;22.5678
2008-04-26;22.6364
2008-04-25;22.5963
2008-04-24;22.6473
2008-04-23;22.7342
2008-04-22;22.6046
2008-04-19;22.8085
2008-04-18;22.8941
2008-04-17;23.063
2008-04-16;23.1905
2008-04-15;23.2995
2008-04-12;23.0266
2008-04-11;23.2674
2008-04-10;22.9807
2008-04-09;22.9927
2008-04-08;23.0339
2008-04-05;23.0069
2008-04-04;22.981
2008-04-03;23.1837
2008-04-02;23.5752
2008-04-01;23.5569
2008-03-29;23.5698
2008-03-28;23.6972
2008-03-27;23.637
2008-03-26;23.6113
2008-03-25;23.847
2008-03-22;23.8632
2008-03-21;23.9451
2008-03-20;23.7529
2008-03-19;24.1211
2008-03-18;24.1924
2008-03-15;23.5431
2008-03-14;23.6286
2008-03-13;23.1426
2008-03-12;23.3771
2008-03-11;23.2721
2008-03-08;23.2721
2008-03-07;23.0587
2008-03-06;23.2498
2008-03-05;23.273
2008-03-04;23.3745
2008-03-01;22.9139
2008-02-29;22.6802
2008-02-28;22.6263
2008-02-27;22.6464
2008-02-26;22.7678
2008-02-23;22.7678
2008-02-22;22.6814
2008-02-21;22.821
2008-02-20;22.7823
2008-02-19;22.7879
2008-02-18;22.7375
2008-02-16;22.7375
2008-02-15;22.7383
2008-02-14;23.0282
2008-02-13;23.0516
2008-02-12;23.0273
2008-02-09;23.061
2008-02-08;23.1489
2008-02-07;23.1758
2008-02-06;22.9298
2008-02-05;22.8951
2008-02-02;22.9491
2008-02-01;22.9203
2008-01-31;22.9459
2008-01-30;22.9145
2008-01-29;23.1071
2008-01-26;22.7315
2008-01-25;23.1335
2008-01-24;23.14
2008-01-23;23.4717
2008-01-22;23.1523
2008-01-19;22.8658
2008-01-18;22.8159
2008-01-17;22.9505
2008-01-16;22.5516
2008-01-15;22.3986
2008-01-12;22.3674
2008-01-11;22.3049
2008-01-10;22.296
2008-01-09;21.8441
2007-12-30;21.8441
2007-12-29;21.7032
2007-12-28;21.5845
2007-12-27;21.6342
2007-12-26;21.6421
2007-12-25;21.6708
2007-12-22;21.8773
2007-12-21;21.8646
2007-12-20;21.835
2007-12-19;21.8754
2007-12-18;21.8618
2007-12-15;21.8131
2007-12-14;21.8522
2007-12-13;22.007
2007-12-12;21.8207
2007-12-11;21.9309
2007-12-08;22.043
2007-12-07;22.1396
2007-12-06;22.1148
2007-12-05;22.204
2007-12-04;22.1081
2007-12-01;22.1029
2007-11-30;22.1007
2007-11-29;22.4557
2007-11-28;22.4832
2007-11-27;22.4121
2007-11-24;22.4904
2007-11-23;22.3649
2007-11-22;22.3335
2007-11-21;22.1653
2007-11-20;22.1597
2007-11-17;22.2563
2007-11-16;21.9982
2007-11-15;22.0012
2007-11-14;22.2482
2007-11-13;22.2335
2007-11-10;21.7257
2007-11-09;21.7433
2007-11-08;21.4945
2007-11-07;21.4825
2007-11-06;21.5229
2007-11-03;21.5229
2007-11-02;21.3794
2007-11-01;21.5141
2007-10-31;21.5966
2007-10-30;21.6083
2007-10-27;21.6654
2007-10-26;21.8028
2007-10-25;21.7657
2007-10-24;21.7398
2007-10-23;21.7278
2007-10-20;21.6007
2007-10-19;21.3317
2007-10-18;21.4209
2007-10-17;21.2088
2007-10-16;21.1822
2007-10-13;21.2623
2007-10-12;21.2446
2007-10-11;21.303
2007-10-10;21.3948
2007-10-09;21.3067
2007-10-06;21.4285
2007-10-05;21.4577
2007-10-04;21.5227
2007-10-03;21.5927
2007-10-02;21.6202
2007-09-29;21.6649
2007-09-28;21.5971
2007-09-27;21.7538
2007-09-26;21.8273
2007-09-25;21.7313
2007-09-22;21.8107
2007-09-21;21.6882
2007-09-20;21.737
2007-09-19;22.0629
2007-09-18;21.9657
2007-09-15;22.0271
2007-09-14;22.2077
2007-09-13;22.2973
2007-09-12;22.4193
2007-09-11;22.5851
2007-09-08;22.2894
2007-09-07;22.2391
2007-09-06;22.1836
2007-09-05;22.0826
2007-09-04;22.041
2007-09-03;22.0459
2007-09-01;22.0459
2007-08-31;22.24
2007-08-30;22.5418
2007-08-29;22.2239
2007-08-28;22.0683
2007-08-25;22.2192
2007-08-24;22.1738
2007-08-23;22.5406
2007-08-22;22.4916
2007-08-21;22.434
2007-08-18;22.909
2007-08-17;22.163
2007-08-16;21.8949
2007-08-15;21.6482
2007-08-14;21.5231
2007-08-11;21.6326
2007-08-10;21.1803
2007-08-09;21.4257
2007-08-08;21.454
2007-08-07;21.6465
2007-08-04;21.4571
2007-08-03;21.5351
2007-08-02;21.7453
2007-08-01;21.4897
2007-07-31;21.5996
2007-07-28;21.5013
2007-07-27;21.1715
2007-07-26;21.1442
2007-07-25;21.0531
2007-07-24;20.9987
2007-07-21;20.7838
2007-07-20;20.8357
2007-07-19;20.8851
2007-07-18;20.8727
2007-07-17;20.8913
2007-07-14;20.8179
2007-07-13;20.8708
2007-07-12;21.0452
2007-07-11;20.7846
2007-07-10;20.7807
2007-07-07;20.8767
2007-07-06;20.9227
2007-07-05;20.9647
2007-07-04;20.938
2007-07-03;20.9262
2007-06-30;20.9207
2007-06-29;20.9421
2007-06-28;21.0582
2007-06-27;20.8882
2007-06-26;20.898
2007-06-23;20.931
2007-06-22;20.9988
2007-06-21;21.029
2007-06-20;20.9832
2007-06-19;20.9981
2007-06-16;21.1524
2007-06-15;21.2053
2007-06-14;21.3075
2007-06-13;21.3432
2007-06-10;21.3432
2007-06-09;21.39
2007-06-08;21.3014
2007-06-07;21.2739
2007-06-06;21.2053
2007-06-05;21.2114
2007-06-02;21.2386
2007-06-01;21.3081
2007-05-31;21.3019
2007-05-30;21.3439
2007-05-29;21.2741
2007-05-26;21.3646
2007-05-25;21.303
2007-05-24;21.2806
2007-05-23;21.3065
2007-05-22;21.3033
2007-05-19;21.3049
2007-05-18;21.3478
2007-05-17;21.391
2007-05-16;21.4278
2007-05-15;21.4662
2007-05-12;21.5711
2007-05-11;21.463
2007-05-10;21.4678
2007-05-09;21.4678
2007-05-08;21.4423
2007-05-07;21.4154
2007-05-05;21.4154
2007-05-04;21.4086
2007-05-03;21.5139
2007-05-02;21.4938
2007-04-29;21.4938
2007-04-28;21.531
2007-04-27;21.6402
2007-04-26;21.6962
2007-04-25;21.7537
2007-04-24;21.7692
2007-04-21;21.6733
2007-04-20;21.8409
2007-04-19;21.6761
2007-04-18;21.6021
2007-04-17;21.5961
2007-04-14;21.7449
2007-04-13;21.6713
2007-04-12;21.7452
2007-04-11;21.7769
2007-04-10;21.7809
2007-04-07;21.8189
2007-04-06;21.8839
2007-04-05;21.8805
2007-04-04;21.9774
2007-04-03;22.0949
2007-03-31;22.0997
2007-03-30;22.196
2007-03-29;22.1541
2007-03-28;22.0379
2007-03-27;22.0954
2007-03-24;22.017
2007-03-23;22.1274
2007-03-22;22.1675
2007-03-21;22.1215
2007-03-20;22.2106
2007-03-17;22.2686
2007-03-16;22.2534
2007-03-15;22.5618
2007-03-14;22.3175
2007-03-13;22.1425
2007-03-10;22.3242
2007-03-09;22.5311
2007-03-08;22.5311
2007-03-07;22.5554
2007-03-06;22.7026
2007-03-03;22.2625
2007-03-02;22.0972
2007-03-01;22.0976
2007-02-28;21.7745
2007-02-27;21.6377
2007-02-24;21.6831
2007-02-23;21.6831
2007-02-22;21.7653
2007-02-21;21.8413
2007-02-20;21.9595
2007-02-19;21.9841
2007-02-17;21.9841
2007-02-16;21.8814
2007-02-15;21.6957
2007-02-14;21.7139
2007-02-13;21.5966
2007-02-10;21.6957
2007-02-09;21.7956
2007-02-08;22.0115
2007-02-07;22.0642
2007-02-06;21.9482
2007-02-03;21.9151
2007-02-02;21.9655
2007-02-01;21.8667
2007-01-31;21.7967
2007-01-30;21.7469
2007-01-27;21.858
2007-01-26;22.006
2007-01-25;21.8782
2007-01-24;21.8161
2007-01-23;21.8427
2007-01-20;21.8528
2007-01-19;21.9038
2007-01-18;22.0033
2007-01-17;22.0701
2007-01-16;22.08
2007-01-13;22.0245
2007-01-12;22.1321
2007-01-11;22.2025
2007-01-10;22.2314
2007-01-09;22.1624
2007-01-06;22.1624
2006-12-30;22.1624
2006-12-29;22.2157
2006-12-28;22.1893
2006-12-27;22.1587
2006-12-26;22.1657
2006-12-25;22.2172
2006-12-23;22.2172
2006-12-22;22.2011
2006-12-21;22.2413
2006-12-20;22.3623
2006-12-19;22.3631
2006-12-16;22.3285
2006-12-15;22.3661
2006-12-14;22.4139
2006-12-13;22.4625
2006-12-12;22.4978
2006-12-09;22.7562
2006-12-08;22.7912
2006-12-07;22.83
2006-12-06;22.7351
2006-12-05;22.6731
2006-12-02;22.6321
2006-12-01;22.6579
2006-11-30;22.7066
2006-11-29;22.6903
2006-11-28;22.7122
2006-11-25;22.8069
2006-11-24;22.7675
2006-11-23;22.6275
2006-11-22;22.5582
2006-11-21;22.6013
2006-11-18;22.5698
2006-11-17;22.568
2006-11-16;22.6291
2006-11-15;22.672
2006-11-14;22.6857
2006-11-11;22.6376
2006-11-10;22.6486
2006-11-09;22.6866
2006-11-08;22.686
2006-11-07;22.8016
2006-11-04;22.8016
2006-11-03;22.8013
2006-11-02;22.8527
2006-11-01;22.7827
2006-10-31;22.7795
2006-10-28;22.6234
2006-10-27;22.5694
2006-10-26;22.5635
2006-10-25;22.5437
2006-10-24;22.6076
2006-10-21;22.682
2006-10-20;22.6574
2006-10-19;22.7247
2006-10-18;22.6177
2006-10-17;22.538
2006-10-14;22.5613
2006-10-13;22.5492
2006-10-12;22.5365
2006-10-11;22.5768
2006-10-10;22.5471
2006-10-09;22.7205
2006-10-07;22.7205
2006-10-06;22.7608
2006-10-05;22.6744
2006-10-04;22.7287
2006-10-03;22.6518
2006-09-30;22.7179
2006-09-29;22.7484
2006-09-28;22.8816
2006-09-27;22.9312
2006-09-26;22.931
2006-09-23;22.9095
2006-09-22;22.8586
2006-09-21;22.8471
2006-09-20;22.6743
2006-09-19;22.7313
2006-09-16;22.7782
2006-09-15;22.7788
2006-09-14;22.7236
2006-09-13;22.7574
2006-09-12;22.9049
2006-09-09;23.0215
2006-09-08;22.8542
2006-09-07;22.9293
2006-09-06;22.9819
2006-09-05;22.9257
2006-09-04;22.8103
2006-09-02;22.8103
2006-09-01;22.7873
2006-08-31;22.8783
2006-08-30;22.886
2006-08-29;22.8448
2006-08-28;22.9136
2006-08-26;22.9136
2006-08-25;23.0103
2006-08-24;22.9929
2006-08-23;22.9904
2006-08-22;23.0792
2006-08-19;23.0705
2006-08-18;23.1264
2006-08-17;23.0667
2006-08-16;23.0194
2006-08-15;23.0403
2006-08-12;23.1834
2006-08-11;23.1865
2006-08-10;23.203
2006-08-09;23.1912
2006-08-08;23.2971
2006-08-05;23.2508
2006-08-04;23.3525
2006-08-03;23.39
2006-08-02;23.4057
2006-08-01;23.4664
2006-07-29;23.2878
2006-07-28;23.1127
2006-07-27;23.0448
2006-07-26;23.0627
2006-07-25;23.0994
2006-07-22;23.0117
2006-07-21;23.1083
2006-07-20;23.0494
2006-07-19;23.1034
2006-07-18;23.1377
2006-07-15;23.2521
2006-07-14;23.3266
2006-07-13;23.4872
2006-07-12;23.564
2006-07-11;23.6344
2006-07-08;23.3317
2006-07-07;23.2997
2006-07-06;23.4263
2006-07-05;23.4203
2006-07-04;23.4498
2006-07-03;23.5037
2006-07-01;23.5037
2006-06-30;23.2337
2006-06-29;23.2684
2006-06-28;23.2585
2006-06-27;23.2656
2006-06-24;23.3222
2006-06-23;23.4657
2006-06-22;23.5334
2006-06-21;23.5031
2006-06-20;23.3771
2006-06-17;23.5406
